molecule_id,smiles,dipolemoment_max,pyr_P_max,pyr_alpha_max,qpole_amp_max,qpoletens_xx_max,qpoletens_yy_max,qpoletens_zz_max,sterimol_B1_max,sterimol_B5_max,sterimol_L_max,sterimol_burB1_max,sterimol_burB5_max,sterimol_burL_max,vbur_far_vbur_max,vbur_far_vtot_max,vbur_max_delta_qvbur_max,vbur_max_delta_qvtot_max,vbur_near_vbur_max,vbur_near_vtot_max,vbur_ovbur_max_max,vbur_ovbur_min_max,vbur_ovtot_max_max,vbur_ovtot_min_max,vbur_qvbur_max_max,vbur_qvbur_min_max,vbur_qvtot_max_max,vbur_qvtot_min_max,vbur_vbur_max,dipolemoment_min,pyr_P_min,pyr_alpha_min,qpole_amp_min,qpoletens_xx_min,qpoletens_yy_min,qpoletens_zz_min,sterimol_B1_min,sterimol_B5_min,sterimol_L_min,sterimol_burB1_min,sterimol_burB5_min,sterimol_burL_min,vbur_far_vbur_min,vbur_far_vtot_min,vbur_max_delta_qvbur_min,vbur_max_delta_qvtot_min,vbur_near_vbur_min,vbur_near_vtot_min,vbur_ovbur_max_min,vbur_ovbur_min_min,vbur_ovtot_max_min,vbur_ovtot_min_min,vbur_qvbur_max_min,vbur_qvbur_min_min,vbur_qvtot_max_min,vbur_qvtot_min_min,vbur_vbur_min,dipolemoment_delta,pyr_P_delta,pyr_alpha_delta,qpole_amp_delta,qpoletens_xx_delta,qpoletens_yy_delta,qpoletens_zz_delta,sterimol_B1_delta,sterimol_B5_delta,sterimol_L_delta,sterimol_burB1_delta,sterimol_burB5_delta,sterimol_burL_delta,vbur_far_vbur_delta,vbur_far_vtot_delta,vbur_max_delta_qvbur_delta,vbur_max_delta_qvtot_delta,vbur_near_vbur_delta,vbur_near_vtot_delta,vbur_ovbur_max_delta,vbur_ovbur_min_delta,vbur_ovtot_max_delta,vbur_ovtot_min_delta,vbur_qvbur_max_delta,vbur_qvbur_min_delta,vbur_qvtot_max_delta,vbur_qvtot_min_delta,vbur_vbur_delta,dipolemoment_vburminconf,pyr_P_vburminconf,pyr_alpha_vburminconf,qpole_amp_vburminconf,qpoletens_xx_vburminconf,qpoletens_yy_vburminconf,qpoletens_zz_vburminconf,sterimol_B1_vburminconf,sterimol_B5_vburminconf,sterimol_L_vburminconf,sterimol_burB1_vburminconf,sterimol_burB5_vburminconf,sterimol_burL_vburminconf,vbur_far_vbur_vburminconf,vbur_far_vtot_vburminconf,vbur_max_delta_qvbur_vburminconf,vbur_max_delta_qvtot_vburminconf,vbur_near_vbur_vburminconf,vbur_near_vtot_vburminconf,vbur_ovbur_max_vburminconf,vbur_ovbur_min_vburminconf,vbur_ovtot_max_vburminconf,vbur_ovtot_min_vburminconf,vbur_qvbur_max_vburminconf,vbur_qvbur_min_vburminconf,vbur_qvtot_max_vburminconf,vbur_qvtot_min_vburminconf,vbur_vbur_vburminconf,E_oxidation_boltzmann_average,E_reduction_boltzmann_average,E_solv_cds_boltzmann_average,E_solv_elstat_boltzmann_average,E_solv_total_boltzmann_average,Pint_P_int_boltzmann_average,Pint_P_max_boltzmann_average,Pint_P_min_boltzmann_average,Pint_dP_boltzmann_average,dipolemoment_boltzmann_average,efg_amp_P_boltzmann_average,efgtens_xx_P_boltzmann_average,efgtens_yy_P_boltzmann_average,efgtens_zz_P_boltzmann_average,fmo_e_homo_boltzmann_average,fmo_e_lumo_boltzmann_average,fmo_eta_boltzmann_average,fmo_mu_boltzmann_average,fmo_omega_boltzmann_average,fukui_m_boltzmann_average,fukui_p_boltzmann_average,nbo_P_boltzmann_average,nbo_P_ra_boltzmann_average,nbo_P_rc_boltzmann_average,nbo_bd_e_avg_boltzmann_average,nbo_bd_e_max_boltzmann_average,nbo_bd_occ_avg_boltzmann_average,nbo_bd_occ_min_boltzmann_average,nbo_bds_e_avg_boltzmann_average,nbo_bds_e_min_boltzmann_average,nbo_bds_occ_avg_boltzmann_average,nbo_bds_occ_max_boltzmann_average,nbo_lp_P_e_boltzmann_average,nbo_lp_P_occ_boltzmann_average,nbo_lp_P_percent_s_boltzmann_average,nmr_P_boltzmann_average,nmrtens_sxx_P_boltzmann_average,nmrtens_syy_P_boltzmann_average,nmrtens_szz_P_boltzmann_average,nuesp_P_boltzmann_average,pyr_P_boltzmann_average,pyr_alpha_boltzmann_average,qpole_amp_boltzmann_average,qpoletens_xx_boltzmann_average,qpoletens_yy_boltzmann_average,qpoletens_zz_boltzmann_average,somo_ra_boltzmann_average,somo_rc_boltzmann_average,sphericity_boltzmann_average,spindens_P_ra_boltzmann_average,spindens_P_rc_boltzmann_average,sterimol_B1_boltzmann_average,sterimol_B5_boltzmann_average,sterimol_L_boltzmann_average,sterimol_burB1_boltzmann_average,sterimol_burB5_boltzmann_average,sterimol_burL_boltzmann_average,surface_area_boltzmann_average,vbur_far_vbur_boltzmann_average,vbur_far_vtot_boltzmann_average,vbur_max_delta_qvbur_boltzmann_average,vbur_max_delta_qvtot_boltzmann_average,vbur_near_vbur_boltzmann_average,vbur_near_vtot_boltzmann_average,vbur_ovbur_max_boltzmann_average,vbur_ovbur_min_boltzmann_average,vbur_ovtot_max_boltzmann_average,vbur_ovtot_min_boltzmann_average,vbur_qvbur_max_boltzmann_average,vbur_qvbur_min_boltzmann_average,vbur_qvtot_max_boltzmann_average,vbur_qvtot_min_boltzmann_average,vbur_ratio_vbur_vtot_boltzmann_average,vbur_vbur_boltzmann_average,vbur_vtot_boltzmann_average,vmin_r_boltzmann_average,vmin_vmin_boltzmann_average,volume_boltzmann_average
19869,C=Cc1ccccc1P(C(C)(C)C)C(C)(C)C,0.88449013,0.8462868,31.675568,5.018234,2.7928004,-0.1284632,-1.9282957,3.899732,6.4757805,7.49333,3.8888106,5.9702487,7.228839,8.374594,13.738354,15.069982,59.612755,71.10364,268.54803,20.627253,0.023120824,95.944885,-0.23636901,29.337366,14.31457,107.38896,50.062683,80.07873,1.0656557,0.81190574,27.947096,2.5937986,2.0959182,-0.20425881,-3.8494244,3.7858164,6.1269298,7.3484325,3.8510706,6.16288,7.0966883,9.295756,14.661863,9.337665,66.16725,67.501495,283.84686,19.725557,0.03377671,97.93923,0.053302407,26.07986,14.514488,123.14965,49.074657,77.46447,-0.17482485,0.032663424,2.941109,1.9286894,1.2393614,0.58202535,1.7230692,0.049788613,0.2818365,0.4239925,0.0059775393,0.058529217,0.19075845,2.4044755,-4.487497,2.1686785,5.0741034,4.3082185,-3.9584556,0.9310077,0.010210981,1.8201739,-0.15042889,2.5576706,0.9526003,-4.25121,-0.06244362,7.670053,0.8088934,0.823127,30.778702,5.1681647,3.448486,0.48093793,-3.8629022,3.7075286,6.7035894,7.0432897,3.7200415,6.2694836,6.9128537,7.394584,18.86718,10.253533,68.931854,66.99283,268.37177,19.963968,0.028265296,101.03381,0.020613307,25.799358,14.104296,122.15253,46.808277,76.35508,0.27380806,0.014628918,-4.6464252,-5.009899,-9.819451,18.643064,32.76441,12.80347,3.5024672,1.2119094,1.7974384,-0.83050233,-0.64118284,1.4831123,-0.22344914,-0.040026993,0.18791413,-0.130837,0.049824968,0.54221225,0.0152396755,0.7592245,0.73405045,1.1688834,-0.4495652,-0.42898968,1.9464738,1.9354476,0.1981826,0.1833405,0.051421747,0.05893663,-0.29272005,1.923242,48.63844,261.7508,225.4899,269.06485,299.7783,-54.193344,0.83912206,28.56287,3.6085396,2.590225,0.03972836,-3.013405,0.06358648,-0.39497757,0.8310182,0.018436424,0.65028054,3.820471,6.5259385,7.017764,3.7623622,6.0386477,7.0285497,297.5369,5.8132777,12.984345,11.178685,67.977936,67.498116,285.87863,19.056742,0.080802634,97.097755,-0.082124725,26.495434,13.935437,123.61684,45.815704,0.26432312,73.77622,302.2389,1.7835566,-0.061525743,364.43762
19872,CC(=O)O[C@H](P(C(C)(C)C)C(C)(C)C)C(Cl)(Cl)Cl,3.1854093,0.8891846,28.938753,7.6292634,5.9751644,0.54463434,-2.8038607,4.0618124,6.524833,8.082329,4.064665,6.496458,7.043093,9.573109,14.260279,13.432907,50.049248,72.94396,315.26227,20.140217,0.050088543,111.18373,-0.24360396,27.380398,15.0575075,123.453384,57.796482,81.31541,1.838055,0.84114677,22.181612,4.84097,3.3064692,-2.5163996,-4.944237,3.9435365,5.6076183,6.733003,4.0188227,5.6130505,6.593026,7.344118,6.9551787,4.2325907,26.64045,74.117386,320.3584,19.585545,0.31347087,87.43928,0.20732076,23.267788,14.188066,97.86687,52.867565,82.13039,0.95423585,0.051047035,6.4518156,3.1740978,2.6404269,2.0648549,2.507254,-0.017667344,0.72453195,1.5436826,-0.003171173,0.80891734,0.26267365,0.22277248,-3.4481473,6.3851295,10.278552,0.84280694,-3.4176764,1.5776126,0.14539559,8.801273,0.11558613,5.5928526,1.562242,11.125205,2.5474594,-0.49753922,2.6413527,0.8612923,27.033997,4.3503485,3.1324463,-0.10913097,-3.839815,4.09729,5.650869,8.08279,3.8205774,5.658728,7.0777154,9.028651,11.020147,6.99652,40.026096,73.847565,314.10083,21.155071,0.9223397,89.37425,1.3569515,22.926632,15.745745,103.22338,49.111378,80.480865,0.29548755,0.026962101,-4.7053614,-5.0311894,-9.699994,18.589354,33.05309,12.822995,3.350899,2.5844243,1.7849272,-0.74368703,-0.6804986,1.4879961,-0.24461932,-0.016135113,0.23903902,-0.12767322,0.0393373,0.5990121,0.053365022,0.762176,0.7251687,1.3489405,-0.4624684,-0.45605412,1.9449773,1.9344777,0.15503651,0.14623572,0.05770893,0.0710776,-0.32546005,1.9328179,52.888462,235.72165,176.85504,231.10056,281.587,-54.177338,0.8760628,24.352999,7.1244726,6.407967,0.3868923,-4.5705414,0.07785981,-0.43278277,0.83717966,0.08381233,0.75488305,3.8714893,6.214243,7.4268966,3.8420887,5.885242,6.9763927,307.99338,4.833018,11.877346,6.143052,40.952984,72.52372,320.0466,19.908213,0.38147765,91.2542,0.63665456,22.001799,12.856645,98.014244,46.183872,0.25343823,78.53517,338.7031,1.8798672,-0.05123895,393.44345
19874,CC(C)(C)C(=O)P(C(C)(C)C)C(C)(C)C,2.4476774,0.88095933,30.867235,5.1724124,3.0542397,0.31633583,-3.372397,3.8992887,5.6996913,6.596846,3.8161352,5.7856727,6.7942104,2.9994392,5.275628,8.680697,36.73251,68.269035,261.1279,20.073217,-0.065087594,83.594185,-0.46206942,21.33169,13.96762,87.76285,46.152874,71.57296,1.9312987,0.8233514,22.500513,5.350923,2.8414643,0.10124039,-3.5271778,3.8032198,5.921635,6.8494267,3.7909918,5.64315,6.8755774,2.3444118,13.494734,6.7995167,29.50356,67.06706,270.53323,20.307552,0.037686896,86.36326,0.08681578,17.757444,12.827004,92.70905,49.75062,70.245926,0.42934415,0.047438025,7.0092134,-0.12485023,0.03202201,0.09751113,-0.21425936,0.01760843,-0.17614608,-0.1669143,0.022022614,0.0055789584,-0.2558676,-0.7498912,-9.816443,-0.58934003,0.41101402,-1.0505781,-7.403381,-0.5746443,-0.07738894,-1.3640366,0.029526994,-0.118182294,1.7993687,-4.57664,-2.9352694,-2.7727747,2.3957353,0.8560094,25.682867,4.981766,3.543498,0.19807555,-3.1681948,3.4489083,5.899778,6.9528155,3.5588105,5.646484,6.7278805,2.820085,19.109688,8.483377,39.495903,67.63219,260.64655,21.76461,0.0435388,88.38863,0.05219464,22.6514,12.9172125,95.836174,40.470577,72.20174,0.28441408,0.01674149,-3.5586667,-4.673529,-8.149487,17.72149,30.3746,12.907103,2.903062,1.7344826,1.6727833,-0.8507935,-0.4983741,1.3418082,-0.22744393,-0.043233596,0.19206123,-0.1323702,0.048245024,0.5166791,0.061737664,0.6121981,0.5308741,1.1333804,-0.4523195,-0.4333968,1.9442935,1.9295546,0.16908942,0.16099665,0.074827425,0.10145439,-0.31717297,1.9247956,52.169662,227.93315,157.0373,220.92969,277.9232,-54.189144,0.86867154,23.890852,5.820952,3.569527,0.7962569,-4.219124,0.06964227,-0.4396875,0.85684025,0.03870829,0.6478879,3.67724,5.847754,6.631497,3.8664286,5.8647804,6.6119695,282.6777,1.7956356,6.2636538,5.6108565,31.567827,68.40739,270.7581,19.24665,0.006364037,90.106445,0.046986368,20.167759,15.807609,93.098885,49.26515,0.2596922,71.50083,279.42618,1.8208487,-0.04995741,347.05066
19877,CC(C)(C)NP(C(C)(C)C)C(C)(C)C,1.0832757,0.8831491,30.345816,3.040295,0.75169164,0.8269531,-0.5909459,3.905271,5.999509,7.027159,3.9379032,5.660266,7.2254796,5.789955,11.8911915,7.7644677,32.30366,70.502304,253.16336,20.623367,0.039157487,80.28447,0.19292203,23.973093,15.668055,85.58064,52.822414,77.77365,1.0708312,0.8293981,24.12958,1.8398416,1.099536,0.17068571,-2.0569408,4.0533442,5.8611603,6.85061,3.933197,5.891249,6.7231607,0.7023248,0.1868531,5.1188154,26.491762,61.61313,253.85521,18.292507,0.034016162,84.818985,0.06130972,15.994734,11.406376,92.96502,51.245117,64.33629,0.26884562,0.05195266,5.7514806,-0.27145606,-0.34487277,-0.029724706,-0.08522895,-0.00421588,0.3058447,0.15364344,-0.052120037,0.07977675,0.36773208,2.2392895,-4.016082,3.0962858,1.7731875,8.855214,-2.1658359,3.460854,0.08119663,-2.2086818,0.35061112,6.008148,2.093706,-2.4701705,-0.9005476,11.094852,0.7782642,0.8188729,31.692625,3.12702,1.8407311,0.530138,-2.4732723,4.1369476,5.8132577,7.3674493,4.1377425,5.7589774,7.232796,1.2209762,4.539006,4.465789,36.39356,61.766247,254.17616,18.585619,0.031023718,83.4803,0.0034718672,16.724323,11.786064,94.707565,52.716724,64.80245,0.27805498,0.06732168,-3.5853424,-4.220829,-7.8005924,17.711512,29.865673,12.979514,3.1504338,1.2110811,1.9327253,-1.144435,-0.4796253,1.5465341,-0.2237349,0.027180783,0.2479086,-0.09741439,0.019674774,0.5625548,0.06928106,0.9237157,0.8463924,1.3558743,-0.4754533,-0.42827362,1.9534569,1.9438354,0.20646158,0.18878986,0.05802433,0.07251089,-0.29839638,1.9379311,50.819103,228.39697,208.65309,233.55576,255.05322,-54.186726,0.88262373,24.876926,1.6895705,0.6032504,0.23926173,-1.3982931,0.10962169,-0.42135563,0.8372357,0.10346374,0.6791283,4.0713215,6.1645036,6.4423943,4.046355,5.76967,6.580913,283.4907,5.6684885,11.7697525,7.812708,29.23668,70.09637,251.37756,20.864143,0.03328124,78.36037,0.09748932,24.82974,14.464967,89.4045,51.077557,0.2816563,75.653244,267.5444,1.7623849,-0.060700897,339.9664
19880,CC(C)(C)OP(C(C)(C)C)C(C)(C)C,1.0873704,0.9072573,24.889694,3.9847791,2.6409771,0.53461397,-1.4265047,3.997,6.0693755,7.27136,3.934892,5.7041945,6.9373026,3.7917707,5.601733,9.252329,53.715042,69.06419,251.72029,20.026056,0.0712215,92.129906,-0.27648273,22.282276,14.140746,99.48103,54.493126,73.9999,0.81350356,0.8739187,18.720198,1.9215078,1.2249053,-0.22358674,-3.1053374,3.9127955,5.9510183,6.8070083,3.915151,5.614689,6.837606,1.6009159,0.97664833,3.6167297,18.193808,64.4042,260.01718,20.078705,0.029858101,89.290764,0.046932444,20.36657,12.293322,95.89162,50.66891,65.12261,0.395177,0.034369066,5.544103,0.2697154,0.32123485,0.33184785,0.7202443,0.00969216,0.44717476,0.8112879,-0.017225524,0.08699276,0.24235173,-0.24321283,-8.875355,1.9074391,2.7385213,2.8762095,-7.5786366,-0.014966881,-0.03882989,-1.5400611,-0.15524061,-0.17642039,1.5195043,2.830633,1.2349912,2.7490342,1.254013,0.8776717,25.544271,3.7605653,2.248615,0.27723947,-2.6920855,3.933849,5.9947577,7.23699,3.955331,5.600863,6.912625,1.8027853,4.6007724,6.1760297,39.35443,64.22905,251.94272,19.798689,0.024089029,89.83349,-0.010749504,19.161375,12.389165,99.77569,53.88208,69.6961,0.28836325,0.06859835,-3.5497391,-3.7870362,-7.2956567,17.48797,29.391539,12.86352,2.9971073,1.0422788,2.3134515,-1.5043025,-0.39258537,1.6605775,-0.22408697,0.02645412,0.24684832,-0.10119783,0.019573107,0.5054988,0.117739186,1.0141882,0.9298031,1.5436201,-0.50395024,-0.45914477,1.9552225,1.9472194,0.19830877,0.1809614,0.06070395,0.0695973,-0.3218171,1.9513644,55.457886,152.2544,-13.338033,151.73828,256.82776,-54.170303,0.90661496,18.63739,2.3068466,1.2420962,0.1916651,-1.7668207,0.11107631,-0.4374337,0.8382709,0.18795387,0.64052314,3.8929775,6.2669888,7.2044144,3.8249347,5.8452845,6.823804,277.99237,2.9964466,6.006722,5.6783996,31.797256,66.61137,256.6741,18.87869,-0.004104792,87.18339,0.031643715,20.791328,14.049909,91.30779,49.74054,0.26794022,71.73992,265.69965,1.7847109,-0.055721756,334.60403
19884,CC(C)(C)P(C(C)(C)C)[Si](C)(C)C(C)(C)C,0.8067069,0.85503143,31.33339,3.6794052,1.3628229,1.1870294,-1.3525218,4.087963,6.0447617,7.781618,4.062634,6.0342655,7.374802,4.348457,9.26724,7.0396156,44.6158,71.09999,311.17395,19.678629,0.5295544,114.08946,0.22939582,23.882229,14.823609,120.60646,61.13993,75.978,1.0397931,0.83253074,26.02495,2.5641077,1.2626445,-0.2787107,-2.5771859,4.179415,5.8938074,7.4386325,4.1247616,5.71999,7.32754,3.7355435,2.4995022,5.128268,28.682579,66.08003,312.26703,18.467999,0.052165132,103.478905,0.097259566,16.415998,13.366071,106.87488,61.341415,67.41185,-0.04289482,0.037354972,3.8631492,-0.38718477,-0.48279023,0.34097537,-0.38199824,0.062148884,0.23815301,0.67981625,-0.015423326,0.36452916,0.4824215,0.32661828,-5.6710377,2.1421976,9.835022,4.284633,-5.5728564,1.1787905,0.4218669,8.313026,-0.28165632,2.9043052,1.5557175,15.265297,0.6849046,4.2857227,0.91674095,0.8240113,31.888887,3.284843,2.2753081,0.7620101,-3.2564,4.216708,6.1470323,7.859569,4.2016625,5.7948766,7.4884825,5.1878,10.426351,3.8346455,38.902103,66.50654,310.65497,18.425022,0.04775392,103.481255,0.023329305,18.113062,13.691996,109.688416,62.280132,66.6583,0.27318984,0.066304974,-3.366746,-3.9136508,-7.344282,18.612003,32.55544,13.505796,3.1854224,1.047011,1.6009419,-0.8113721,-0.4466013,1.2629789,-0.21900569,0.0319781,0.24422131,-0.09182574,0.01653961,0.6084485,0.030157376,0.31987152,0.30804607,0.95103943,-0.4131645,-0.36700633,1.9395503,1.928583,0.17649539,0.1699428,0.052560322,0.061853025,-0.2923688,1.9210763,47.863792,331.90945,263.1361,312.10757,362.80847,-54.208588,0.8511966,27.399925,2.3558636,1.4866947,0.8730941,-2.0805109,0.10541321,-0.42172855,0.85109115,0.05529517,0.8243325,4.217207,6.213735,7.077113,4.0897126,6.0239487,7.5323567,316.5314,3.5212076,8.595139,5.52222,38.080006,68.78602,306.5959,19.770868,0.048933487,99.38727,0.1804025,22.36259,13.610298,113.995415,60.754192,0.22666468,73.269966,323.4201,1.795414,-0.060399655,405.954
19892,CC(C)(C)c1ccc(P(C(C)(C)C)C(C)(C)C)s1,1.150334,0.8705583,26.564432,4.4178653,1.5734392,0.76286215,-2.6498044,3.991108,7.262542,8.114681,3.7537918,6.5235868,6.7931137,4.3899703,6.520491,9.522683,87.954285,63.234554,311.4703,18.92081,-0.08134185,118.2536,-0.21707773,25.27212,13.893142,143.06537,54.468742,67.67534,1.4329768,0.8529804,24.974926,3.1819131,1.7106185,0.7888011,-3.3382568,4.186011,6.565346,7.1544676,3.8697484,6.0908246,6.84654,4.9745183,13.733347,7.5294585,81.32618,65.273766,322.27386,19.373928,0.03244968,112.650566,0.059291743,21.855822,14.113838,135.02975,55.97503,68.810196,0.13306442,0.012743773,1.1137563,0.33074018,-0.08844885,-0.33890626,0.31896153,0.086528614,0.5155221,1.0329262,-0.14705703,0.34986836,0.048433892,-0.9868786,-2.8863802,-0.6662711,11.42268,-0.6899302,-4.224164,0.48895773,0.068144545,7.8578076,-0.25433645,0.2493813,0.24590874,3.6392336,5.583207,-1.3090124,1.1417665,0.86311585,26.271458,3.372821,2.2676964,0.7127372,-2.7256052,3.8889635,6.76267,8.273558,3.7927907,6.0858335,6.863513,3.710357,17.289066,8.196338,65.291504,65.56935,309.02243,18.9726,0.007830555,125.71991,-0.21216731,21.89328,13.625048,131.15018,51.615387,68.0582,0.26976135,0.04038634,-5.357369,-4.9047656,-10.449852,18.745487,32.96387,13.019181,3.6287835,1.4028734,1.8168926,-0.87176025,-0.61079633,1.4753703,-0.21994662,-0.0056782425,0.2117837,-0.1163369,0.03062756,0.48691273,0.0473692,0.78774714,0.73541474,1.2318277,-0.45781434,-0.44449714,1.9489143,1.937312,0.1979394,0.18279421,0.05086554,0.06295434,-0.2948901,1.9187776,48.758667,262.2519,216.51534,270.85626,300.61316,-54.188786,0.8657114,25.789125,3.1408405,0.9422904,0.015759705,-2.8670104,0.086328745,-0.3922174,0.8025503,0.0713044,0.5716834,3.9407797,6.842567,7.754712,3.8621817,6.2637577,7.0355916,341.71408,5.3861055,10.165298,10.581244,77.368515,62.78572,319.54858,18.131699,-0.045252908,116.13175,0.1491914,22.873528,14.57746,137.7021,51.401363,0.20753965,68.03124,333.31107,1.7935712,-0.059708584,410.06412
19898,CC(C)(C)P(C(C)(C)C)C(C)(C)c1ccccc1,0.9400594,0.8319552,32.14002,4.6353574,2.4486926,0.72506386,-2.0390544,3.991656,7.0205207,8.439918,4.043191,6.6347466,7.236334,10.419682,28.917868,8.882095,80.535065,71.61741,306.5451,19.762386,0.7391463,119.530334,0.04128747,25.260448,16.313513,131.48767,54.09399,80.477325,0.7197668,0.80288,31.195074,2.7437289,2.0145814,-0.08182985,-3.5065472,3.9876785,6.427768,6.8240905,3.9746375,5.884696,6.8137045,6.159849,13.953273,6.0324607,74.398674,71.4806,292.1272,19.782986,0.053868473,108.31766,0.16020307,18.13359,14.619467,120.524796,54.728626,74.57098,0.05720851,0.03529955,3.5786245,0.5320772,-0.12949482,0.72829074,0.57643163,0.09868195,0.50961685,1.15997,0.024302417,0.3977374,0.48673078,3.9268882,6.7608666,3.0639298,20.528625,-0.65105164,8.945177,-0.051392507,0.09820261,13.263652,-0.23827295,2.620036,2.2367644,10.410025,4.9333076,3.6151736,0.8985247,0.8136164,31.203913,4.5037184,3.3521464,0.370532,-3.2196417,3.9915996,6.725723,8.091144,4.0540915,6.107401,6.941226,4.6145096,19.68732,7.6559544,59.483593,71.91051,305.06937,20.6329,0.22709373,112.797676,0.45383424,21.226854,14.71036,122.38689,55.901867,76.536095,0.2744533,0.041678358,-5.232832,-5.141178,-10.346258,18.703747,30.850206,13.119605,3.1654072,1.1546619,1.7476157,-0.7584103,-0.6305679,1.4471833,-0.21956027,-0.004799161,0.21365866,-0.10909688,0.028662503,0.58592534,0.028313134,0.7671665,0.7383384,1.3842136,-0.4330853,-0.40947857,1.9390028,1.9278545,0.17936599,0.17589569,0.054215528,0.061306495,-0.2946665,1.9330969,50.419056,218.07182,186.81519,206.86569,267.49484,-54.19734,0.8304001,30.501125,4.303773,2.966893,0.06687164,-2.6881423,0.08481388,-0.39520022,0.8405124,0.06663891,0.72863525,4.206498,7.0055604,7.030161,4.167491,6.604939,6.8284283,309.16092,6.243063,20.211891,6.505492,76.67465,71.43241,293.9692,19.688429,0.14585587,114.98315,-0.37494478,23.035757,14.977931,124.75152,56.74006,0.23778282,79.171974,320.1834,1.7451797,-0.06354004,390.8224
19899,CC(C)=C(C)P(C(C)(C)C)C(C)(C)C,1.0567406,0.8467737,34.780975,3.3015733,1.4835608,0.5923167,-1.6871955,4.015716,6.027761,7.0218496,4.0195394,5.746276,6.9670916,2.4401312,5.734248,8.526148,38.478436,67.45543,249.77975,20.22368,0.869085,90.0453,-0.3277492,19.860289,14.666677,92.04436,51.563034,72.056656,0.8871556,0.78654844,28.812265,2.437053,1.2860309,-0.087640524,-2.298812,3.7073555,5.8452964,6.615218,3.7200947,5.506635,6.714848,1.5584217,0.6743791,6.235694,26.56284,67.73154,261.21356,20.405828,0.044980194,85.93079,0.07499578,17.766352,14.02811,93.867714,45.985195,69.87489,-0.2777537,0.052226003,6.2547426,-0.17066777,-0.47513577,0.23639938,-0.375042,0.20343079,0.13582467,0.27775028,0.16163799,0.1223784,0.3338216,-2.7634544,-11.486928,0.6313594,-0.37183622,0.64858466,-10.0921135,0.7861455,0.48770347,0.4314815,-0.7342761,-0.4054227,0.75057244,-0.39582747,6.806667,-3.029585,0.81960696,0.80994946,32.599648,3.3545225,2.6377473,0.5000583,-2.7855763,3.6454244,6.000901,7.456059,3.6067495,5.496665,6.871993,1.29967,6.779729,6.2745643,34.357983,67.272095,254.39148,20.869886,0.046539392,86.648735,-0.020117585,19.55664,13.688904,86.11824,50.8689,70.68788,0.27006176,0.050815497,-3.8926466,-3.5005488,-7.407926,18.003555,30.135801,12.714754,3.0616271,0.8812831,1.7979008,-0.8664867,-0.6757992,1.4641774,-0.21505944,0.0003419398,0.22285064,-0.10575346,0.024747938,0.567842,0.04363958,0.75464255,0.6974062,1.3253971,-0.43888035,-0.4181577,1.9451374,1.9325314,0.19872221,0.18187574,0.056954473,0.0666319,-0.28725278,1.9203999,49.425564,243.30605,195.78206,251.83745,300.02563,-54.200935,0.8222087,31.056814,2.5645337,1.8128242,-0.15659557,-2.0597928,0.101062246,-0.4116349,0.8481266,0.06394644,0.7488861,3.8895047,6.183561,6.641479,3.8348086,5.958919,6.6023827,269.93118,4.2525167,5.329564,11.250992,32.88208,68.18522,258.4345,20.127472,0.060256243,79.45858,0.04712853,23.610348,14.416128,90.30097,51.59462,0.27681065,72.89952,267.8534,1.7790413,-0.06289424,334.7735
19901,CC(C)C(C)(C)[Si](C)(C)P(C(C)(C)C)C(C)(C)C,0.8931942,0.86245507,32.25309,3.8683095,1.7700031,1.1108532,-1.9237531,4.0838094,7.123219,8.866492,4.0993385,6.7315907,7.545181,10.515704,24.325361,13.74314,82.954185,72.56657,344.93027,20.35485,1.007862,135.2393,1.5921261,29.6119,14.9461155,155.13506,66.334274,81.49096,1.072686,0.82587945,24.474873,2.3372571,1.3952062,0.3096504,-2.635042,4.0948386,5.89914,7.5705924,3.979228,5.8730116,7.3056397,4.8146286,8.182385,5.0753875,38.245422,66.48447,331.88208,18.801495,0.054811034,115.049324,0.090635926,16.187178,13.111412,116.13438,52.375393,68.676254,-0.03891118,0.04764763,6.809021,0.18689609,-0.040822167,-0.006906952,-0.04160363,0.0914172,1.7713757,1.1920137,0.065327756,0.969089,0.5489133,5.6241364,7.1253643,8.371001,29.14397,5.3781424,10.178161,1.4824439,0.8669566,24.538727,-0.3761313,10.147054,2.1284022,38.11832,2.8262446,9.083856,0.93640435,0.8330524,30.9303,3.8996432,2.5115879,0.7846538,-3.1058397,4.1602917,6.0317836,9.0136175,3.9373033,5.933853,7.5447702,5.284508,16.714325,4.4425945,45.33245,66.9519,341.7502,18.601896,0.023298763,119.36144,-0.03580771,18.3672,13.670901,122.84486,60.931618,67.4933,0.26948795,0.06584868,-4.1119194,-3.9444675,-8.11081,19.097702,33.014126,13.428993,3.2341743,1.0850736,1.6167417,-0.82966685,-0.4604414,1.259718,-0.2172935,0.030965878,0.24369982,-0.09195271,0.016409025,0.60509515,0.028535578,0.31000045,0.29454514,1.0041323,-0.4110445,-0.36060703,1.9436306,1.9323316,0.17533945,0.17314355,0.052584242,0.060981214,-0.29254115,1.9250181,48.437878,346.9348,247.78021,333.16428,352.6935,-54.20936,0.8606542,26.722063,2.3296885,1.2529641,0.96951985,-2.1199272,0.10484288,-0.41682673,0.8501482,0.05335901,0.8204325,4.144774,6.542741,7.439068,4.040174,6.4637914,7.624888,339.37152,5.8095064,20.265802,7.0088763,78.306786,69.72446,336.8056,20.515972,0.08613574,131.76817,0.17596163,24.846834,13.712699,145.75018,59.124348,0.21288732,76.58865,357.65714,1.7880218,-0.061811134,448.29507
